Report Datetime,Game Datetime,Game Date,Game Time,Matchup,Team,Player Name,Current Status,Reasons
8,2022-10-31 19:30:00,2022-10-31 19:00:00,10/31/2022,07:00 (ET),SAC@CHA,Sacramento Kings,"Ellis, Keon",Out,G League - Two-Way
9,2022-10-31 19:30:00,2022-10-31 19:00:00,10/31/2022,07:00 (ET),SAC@CHA,Sacramento Kings,"Moneke, Chima",Out,G League - On Assignment
10,2022-10-31 19:30:00,2022-10-31 19:00:00,10/31/2022,07:00 (ET),SAC@CHA,Sacramento Kings,"Queta, Neemias",Out,G League - Two-Way
11,2022-10-31 19:30:00,2022-10-31 19:30:00,10/31/2022,07:30 (ET),ATL@TOR,Atlanta Hawks,"Bogdanovic, Bogdan",Out,Injury/Illness - Right Knee; Injury Recovery
12,2022-10-31 19:30:00,2022-10-31 19:30:00,10/31/2022,07:30 (ET),ATL@TOR,Toronto Raptors,"Porter Jr., Otto",Out,Personal Reasons
13,2022-10-31 19:30:00,2022-10-31 19:30:00,10/31/2022,07:30 (ET),ATL@TOR,Toronto Raptors,"VanVleet, Fred",Out,Injury/Illness - Back; Stiffness; lower back
14,2022-10-31 19:30:00,2022-10-31 19:30:00,10/31/2022,07:30 (ET),IND@BKN,Brooklyn Nets,"Curry, Seth",Out,Injury/Illness - Left Ankle; Injury Management
15,2022-10-31 19:30:00,2022-10-31 19:30:00,10/31/2022,07:30 (ET),IND@BKN,Brooklyn Nets,"Simmons, Ben",Out,Injury/Illness - Left Knee; Soreness
16,2022-10-31 19:30:00,2022-10-31 19:30:00,10/31/2022,07:30 (ET),IND@BKN,Brooklyn Nets,"Warren, T.J.",Out,Injury/Illness - Left Foot; Injury Recovery
17,2022-10-31 19:30:00,2022-10-31 19:30:00,10/31/2022,07:30 (ET),IND@BKN,Indiana Pacers,"Brown, Kendall",Out,G League - Two-Way
18,2022-10-31 19:30:00,2022-10-31 19:30:00,10/31/2022,07:30 (ET),IND@BKN,Indiana Pacers,"McConnell, T.J.",Available,Injury/Illness - Right Knee; Sore
19,2022-10-31 19:30:00,2022-10-31 19:30:00,10/31/2022,07:30 (ET),IND@BKN,Indiana Pacers,"Nesmith, Aaron",Out,Injury/Illness - Right Foot; Sore
20,2022-10-31 19:30:00,2022-10-31 19:30:00,10/31/2022,07:30 (ET),IND@BKN,Indiana Pacers,"Queen, Trevelin",Out,G League - Two-Way
21,2022-10-31 19:30:00,2022-10-31 19:30:00,10/31/2022,07:30 (ET),IND@BKN,Indiana Pacers,"Theis, Daniel",Out,Injury/Illness - Right Knee; Sore
22,2022-10-31 19:30:00,2022-10-31 20:00:00,10/31/2022,08:00 (ET),DET@MIL,Detroit Pistons,"Bagley III, Marvin",Out,Injury/Illness - Right Knee; Sprain
23,2022-10-31 19:30:00,2022-10-31 20:00:00,10/31/2022,08:00 (ET),DET@MIL,Detroit Pistons,"Boeheim, Buddy",Out,G League - Two-Way
24,2022-10-31 19:30:00,2022-10-31 20:00:00,10/31/2022,08:00 (ET),DET@MIL,Detroit Pistons,"Burks, Alec",Out,Injury/Illness - Left Navicular; Fracture
25,2022-10-31 19:30:00,2022-10-31 20:00:00,10/31/2022,08:00 (ET),DET@MIL,Detroit Pistons,"Duren, Jalen",Out,Injury/Illness - Left Ankle; Sprain
26,2022-10-31 19:30:00,2022-10-31 20:00:00,10/31/2022,08:00 (ET),DET@MIL,Milwaukee Bucks,"Connaughton, Pat",Out,Injury/Illness - Right Calf; Strain
27,2022-10-31 19:30:00,2022-10-31 20:00:00,10/31/2022,08:00 (ET),DET@MIL,Milwaukee Bucks,"Green, A.J.",Out,Injury/Illness - Nasal; Fracture
28,2022-10-31 19:30:00,2022-10-31 20:00:00,10/31/2022,08:00 (ET),DET@MIL,Milwaukee Bucks,"Ingles, Joe",Out,Injury/Illness - Left Knee; ACL Surgery
29,2022-10-31 19:30:00,2022-10-31 20:00:00,10/31/2022,08:00 (ET),DET@MIL,Milwaukee Bucks,"Lopez, Brook",Probable,Injury/Illness - Non-covid; Illness
30,2022-10-31 19:30:00,2022-10-31 20:00:00,10/31/2022,08:00 (ET),DET@MIL,Milwaukee Bucks,"Middleton, Khris",Out,Injury/Illness - Left Wrist; Ligament Surgery
31,2022-10-31 19:30:00,2022-10-31 21:00:00,10/31/2022,09:00 (ET),MEM@UTA,Memphis Grizzlies,"Bane, Desmond",Questionable,Injury/Illness - Right Ankle; Soreness
32,2022-10-31 19:30:00,2022-10-31 21:00:00,10/31/2022,09:00 (ET),MEM@UTA,Memphis Grizzlies,"Green, Danny",Out,Injury/Illness - Left Knee; Surgery Recovery
33,2022-10-31 19:30:00,2022-10-31 21:00:00,10/31/2022,09:00 (ET),MEM@UTA,Memphis Grizzlies,"Jackson Jr., Jaren",Out,Injury/Illness - Right Foot; Surgery Recovery
34,2022-10-31 19:30:00,2022-10-31 21:00:00,10/31/2022,09:00 (ET),MEM@UTA,Memphis Grizzlies,"LaRavia, Jake",Questionable,Injury/Illness - Illness; Non-Covid Illness
35,2022-10-31 19:30:00,2022-10-31 21:00:00,10/31/2022,09:00 (ET),MEM@UTA,Memphis Grizzlies,"Morant, Ja",Questionable,Injury/Illness - Illness; Non-Covid Illness
36,2022-10-31 19:30:00,2022-10-31 21:00:00,10/31/2022,09:00 (ET),MEM@UTA,Memphis Grizzlies,"Williams, Ziaire",Out,Injury/Illness - Right Knee; Patellar Tendinitis
37,2022-10-31 19:30:00,2022-10-31 21:00:00,10/31/2022,09:00 (ET),MEM@UTA,Utah Jazz,"Bolmaro, Leandro",Out,Health and Safety Protocols
38,2022-10-31 19:30:00,2022-10-31 21:00:00,10/31/2022,09:00 (ET),MEM@UTA,Utah Jazz,"Fontecchio, Simone",Out,Health and Safety Protocols
39,2022-10-31 19:30:00,2022-10-31 21:00:00,10/31/2022,09:00 (ET),MEM@UTA,Utah Jazz,"Gay, Rudy",Out,Return to Competition Reconditioning
40,2022-10-31 19:30:00,2022-10-31 21:00:00,10/31/2022,09:00 (ET),MEM@UTA,Utah Jazz,"Juzang, Johnny",Out,G League - Two-Way
41,2022-10-31 19:30:00,2022-10-31 21:00:00,10/31/2022,09:00 (ET),MEM@UTA,Utah Jazz,"Kessler, Walker",Out,Injury/Illness - N/A; Illness
42,2022-10-31 19:30:00,2022-10-31 21:00:00,10/31/2022,09:00 (ET),MEM@UTA,Utah Jazz,"Potter, Micah",Available,G League - Two-Way
43,2022-10-31 19:30:00,2022-10-31 22:30:00,10/31/2022,10:30 (ET),HOU@LAC,Houston Rockets,"Days, Darius",Out,G League - Two-Way
44,2022-10-31 19:30:00,2022-10-31 22:30:00,10/31/2022,10:30 (ET),HOU@LAC,Houston Rockets,"Fernando, Bruno",Out,Injury/Illness - Left Knee; Soreness
45,2022-10-31 19:30:00,2022-10-31 22:30:00,10/31/2022,10:30 (ET),HOU@LAC,Houston Rockets,"Tate, Jae'Sean",Out,Injury/Illness - Right Ankle; Soreness
46,2022-10-31 19:30:00,2022-10-31 22:30:00,10/31/2022,10:30 (ET),HOU@LAC,Houston Rockets,"Washington Jr., TyTy",Out,Injury/Illness - Left Knee; Sprain
47,2022-10-31 19:30:00,2022-10-31 22:30:00,10/31/2022,10:30 (ET),HOU@LAC,LA Clippers,"Covington, Robert",Out,Health and Safety Protocols
48,2022-10-31 19:30:00,2022-10-31 22:30:00,10/31/2022,10:30 (ET),HOU@LAC,LA Clippers,"Leonard, Kawhi",Out,Injury/Illness - Right Knee; Injury Management
49,2022-10-31 19:30:00,2022-10-31 22:30:00,10/31/2022,10:30 (ET),HOU@LAC,LA Clippers,"Wall, John",Out,Injury/Illness - Left Knee; Injury Management
50,2022-10-31 19:30:00,2022-10-31 22:30:00,10/31/2022,10:30 (ET),HOU@LAC,Chicago Bulls,"Antetokounmpo, Kostas",Out,G League - Two-Way
51,2022-10-31 19:30:00,2022-10-31 22:30:00,10/31/2022,10:30 (ET),HOU@LAC,Chicago Bulls,"Ball, Lonzo",Out,Injury/Illness - Left Knee; Surgery
52,2022-10-31 19:30:00,2022-10-31 22:30:00,10/31/2022,10:30 (ET),HOU@LAC,Chicago Bulls,"Dosunmu, Ayo",Questionable,Injury/Illness - Thoracic; Contusion
53,2022-10-31 19:30:00,2022-10-31 22:30:00,10/31/2022,10:30 (ET),HOU@LAC,Chicago Bulls,"Drummond, Andre",Out,Injury/Illness - Left Shoulder; Sprain
54,2022-10-31 19:30:00,2022-10-31 22:30:00,10/31/2022,10:30 (ET),HOU@LAC,Chicago Bulls,"LaVine, Zach",Questionable,Injury/Illness - Left Knee; Injury Management
55,2022-10-31 19:30:00,2022-10-31 22:30:00,10/31/2022,10:30 (ET),HOU@LAC,Chicago Bulls,"White, Coby",Questionable,Injury/Illness - Left Quadricep; Contusion
56,2022-10-31 19:30:00,2022-10-31 22:30:00,10/31/2022,10:30 (ET),GSW@MIA,Golden State Warriors,"DiVincenzo, Donte",Out,Injury/Illness - Left Hamstring; Strain
57,2022-10-31 19:30:00,2022-10-31 22:30:00,10/31/2022,10:30 (ET),GSW@MIA,Golden State Warriors,"Iguodala, Andre",Out,Injury/Illness - Left Hip; Injury Management
58,2022-10-31 19:30:00,2022-10-31 22:30:00,10/31/2022,10:30 (ET),GSW@MIA,Miami Heat,"Cain, Jamal",Out,G League - Two-Way
59,2022-10-31 19:30:00,2022-10-31 22:30:00,10/31/2022,10:30 (ET),GSW@MIA,Miami Heat,"Oladipo, Victor",Out,Injury/Illness - Left Knee; Tendinosis
60,2022-10-31 19:30:00,2022-10-31 22:30:00,10/31/2022,10:30 (ET),GSW@MIA,Miami Heat,"Yurtseven, Omer",Out,Injury/Illness - Left Ankle; Impingement
61,2022-10-31 19:30:00,2022-10-31 20:00:00,10/31/2022,08:00 (ET),ORL@OKC,Oklahoma City Thunder,"Giddey, Josh",Out,Injury/Illness - Right Ankle; Sprain
62,2022-10-31 19:30:00,2022-10-31 20:00:00,10/31/2022,08:00 (ET),ORL@OKC,Oklahoma City Thunder,"Holmgren, Chet",Out,Injury/Illness - Right Foot; Surgery
63,2022-10-31 19:30:00,2022-10-31 20:00:00,10/31/2022,08:00 (ET),ORL@OKC,Oklahoma City Thunder,"Omoruyi, Eugene",Out,G League - Two-Way
64,2022-10-31 19:30:00,2022-10-31 20:00:00,10/31/2022,08:00 (ET),ORL@OKC,Oklahoma City Thunder,"Waters III, Lindy",Out,G League - Two-Way
65,2022-10-31 19:30:00,2022-10-31 20:00:00,10/31/2022,08:00 (ET),ORL@OKC,Oklahoma City Thunder,"Williams, Jaylin",Out,G League - On Assignment
66,2022-10-31 19:30:00,2022-10-31 20:00:00,10/31/2022,08:00 (ET),ORL@OKC,Orlando Magic,"Anthony, Cole",Out,Injury/Illness - Right Internal Oblique; Tear
67,2022-10-31 19:30:00,2022-10-31 20:00:00,10/31/2022,08:00 (ET),ORL@OKC,Orlando Magic,"Fultz, Markelle",Out,Injury/Illness - Right Big Toe; Fracture
68,2022-10-31 19:30:00,2022-10-31 20:00:00,10/31/2022,08:00 (ET),ORL@OKC,Orlando Magic,"Harris, Gary",Out,Injury/Illness - Left Knee; Injury Recovery
69,2022-10-31 19:30:00,2022-10-31 20:00:00,10/31/2022,08:00 (ET),ORL@OKC,Orlando Magic,"Isaac, Jonathan",Out,Injury/Illness - Left Knee; Injury Recovery
70,2022-10-31 19:30:00,2022-10-31 20:00:00,10/31/2022,08:00 (ET),ORL@OKC,Orlando Magic,"Suggs, Jalen",Questionable,Injury/Illness - Right Ankle; Sprain
71,2022-10-31 19:30:00,2022-10-31 20:00:00,10/31/2022,08:00 (ET),ORL@OKC,Orlando Magic,"Wagner, Moritz",Out,Injury/Illness - Right Midfoot; Sprain
72,2022-10-31 19:30:00,2022-10-31 22:00:00,10/31/2022,10:00 (ET),MIN@PHX,Minnesota Timberwolves,"Anderson, Kyle",Questionable,Injury/Illness - Back; Spasms
73,2022-10-31 19:30:00,2022-10-31 22:00:00,10/31/2022,10:00 (ET),MIN@PHX,Minnesota Timberwolves,"Garza, Luka",Out,G League - Two-Way
74,2022-10-31 19:30:00,2022-10-31 22:00:00,10/31/2022,10:00 (ET),MIN@PHX,Minnesota Timberwolves,"McLaughlin, Jordan",Questionable,Injury/Illness - Right Heel; Soreness
75,2022-10-31 19:30:00,2022-10-31 22:00:00,10/31/2022,10:00 (ET),MIN@PHX,Minnesota Timberwolves,"Minott, Josh",Out,G League - On Assignment
76,2022-10-31 19:30:00,2022-10-31 22:00:00,10/31/2022,10:00 (ET),MIN@PHX,Minnesota Timberwolves,"Moore Jr., Wendell",Out,G League - On Assignment
77,2022-10-31 19:30:00,2022-10-31 22:00:00,10/31/2022,10:00 (ET),MIN@PHX,Phoenix Suns,"Ayton, Deandre",Out,Injury/Illness - Left Ankle; Sprain
78,2022-10-31 19:30:00,2022-10-31 22:00:00,10/31/2022,10:00 (ET),MIN@PHX,Phoenix Suns,"Craig, Torrey",Questionable,Injury/Illness - Left Heel; Soreness
79,2022-10-31 19:30:00,2022-10-31 22:00:00,10/31/2022,10:00 (ET),MIN@PHX,Phoenix Suns,"Crowder, Jae",Out,Not With Team
80,2022-10-31 19:30:00,2022-10-31 22:00:00,10/31/2022,10:00 (ET),MIN@PHX,Phoenix Suns,"Wainright, Ish",Out,Personal Reasons
0,2022-10-31 20:30:00,2022-10-31 19:00:00,10/31/2022,07:00 (ET),PHI@WAS,Philadelphia 76ers,"Champagnie, Julian",Out,G League - Two-Way
1,2022-10-31 20:30:00,2022-10-31 19:00:00,10/31/2022,07:00 (ET),PHI@WAS,Philadelphia 76ers,"Embiid, Joel",Out,Injury/Illness - N/A; Non-Covid illness
2,2022-10-31 20:30:00,2022-10-31 19:00:00,10/31/2022,07:00 (ET),PHI@WAS,Philadelphia 76ers,"Foster Jr., Michael",Out,G League - Two-Way
3,2022-10-31 20:30:00,2022-10-31 19:00:00,10/31/2022,07:00 (ET),PHI@WAS,Washington Wizards,"Kispert, Corey",Out,Injury/Illness - Left Ankle; Left ankle sprain
4,2022-10-31 20:30:00,2022-10-31 19:00:00,10/31/2022,07:00 (ET),PHI@WAS,Washington Wizards,"Wright, Delon",Out,Injury/Illness - Right Hamstring; Right hamstring strain
5,2022-10-31 20:30:00,2022-10-31 19:00:00,10/31/2022,07:00 (ET),SAC@CHA,Charlotte Hornets,"Ball, LaMelo",Out,Injury/Illness - Left Ankle; Sprain
6,2022-10-31 20:30:00,2022-10-31 19:00:00,10/31/2022,07:00 (ET),SAC@CHA,Charlotte Hornets,"Martin, Cody",Out,Injury/Illness - Left Quad; Soreness
7,2022-10-31 20:30:00,2022-10-31 19:00:00,10/31/2022,07:00 (ET),SAC@CHA,Charlotte Hornets,"Rozier, Terry",Out,Injury/Illness - Right Ankle; Sprain
8,2022-10-31 20:30:00,2022-10-31 19:00:00,10/31/2022,07:00 (ET),SAC@CHA,Sacramento Kings,"Ellis, Keon",Out,G League - Two-Way
9,2022-10-31 20:30:00,2022-10-31 19:00:00,10/31/2022,07:00 (ET),SAC@CHA,Sacramento Kings,"Moneke, Chima",Out,G League - On Assignment
10,2022-10-31 20:30:00,2022-10-31 19:00:00,10/31/2022,07:00 (ET),SAC@CHA,Sacramento Kings,"Queta, Neemias",Out,G League - Two-Way
11,2022-10-31 20:30:00,2022-10-31 19:30:00,10/31/2022,07:30 (ET),ATL@TOR,Atlanta Hawks,"Bogdanovic, Bogdan",Out,Injury/Illness - Right Knee; Injury Recovery
12,2022-10-31 20:30:00,2022-10-31 19:30:00,10/31/2022,07:30 (ET),ATL@TOR,Toronto Raptors,"Porter Jr., Otto",Out,Personal Reasons
13,2022-10-31 20:30:00,2022-10-31 19:30:00,10/31/2022,07:30 (ET),ATL@TOR,Toronto Raptors,"VanVleet, Fred",Out,Injury/Illness - Back; Stiffness; lower back
14,2022-10-31 20:30:00,2022-10-31 19:30:00,10/31/2022,07:30 (ET),IND@BKN,Brooklyn Nets,"Curry, Seth",Out,Injury/Illness - Left Ankle; Injury Management
15,2022-10-31 20:30:00,2022-10-31 19:30:00,10/31/2022,07:30 (ET),IND@BKN,Brooklyn Nets,"Simmons, Ben",Out,Injury/Illness - Left Knee; Soreness
16,2022-10-31 20:30:00,2022-10-31 19:30:00,10/31/2022,07:30 (ET),IND@BKN,Brooklyn Nets,"Warren, T.J.",Out,Injury/Illness - Left Foot; Injury Recovery
17,2022-10-31 20:30:00,2022-10-31 19:30:00,10/31/2022,07:30 (ET),IND@BKN,Indiana Pacers,"Brown, Kendall",Out,G League - Two-Way
18,2022-10-31 20:30:00,2022-10-31 19:30:00,10/31/2022,07:30 (ET),IND@BKN,Indiana Pacers,"McConnell, T.J.",Available,Injury/Illness - Right Knee; Sore
19,2022-10-31 20:30:00,2022-10-31 19:30:00,10/31/2022,07:30 (ET),IND@BKN,Indiana Pacers,"Nesmith, Aaron",Out,Injury/Illness - Right Foot; Sore
20,2022-10-31 20:30:00,2022-10-31 19:30:00,10/31/2022,07:30 (ET),IND@BKN,Indiana Pacers,"Queen, Trevelin",Out,G League - Two-Way
21,2022-10-31 20:30:00,2022-10-31 19:30:00,10/31/2022,07:30 (ET),IND@BKN,Indiana Pacers,"Theis, Daniel",Out,Injury/Illness - Right Knee; Sore
22,2022-10-31 20:30:00,2022-10-31 20:00:00,10/31/2022,08:00 (ET),DET@MIL,Detroit Pistons,"Bagley III, Marvin",Out,Injury/Illness - Right Knee; Sprain
23,2022-10-31 20:30:00,2022-10-31 20:00:00,10/31/2022,08:00 (ET),DET@MIL,Detroit Pistons,"Boeheim, Buddy",Out,G League - Two-Way
24,2022-10-31 20:30:00,2022-10-31 20:00:00,10/31/2022,08:00 (ET),DET@MIL,Detroit Pistons,"Burks, Alec",Out,Injury/Illness - Left Navicular; Fracture
25,2022-10-31 20:30:00,2022-10-31 20:00:00,10/31/2022,08:00 (ET),DET@MIL,Detroit Pistons,"Duren, Jalen",Out,Injury/Illness - Left Ankle; Sprain
26,2022-10-31 20:30:00,2022-10-31 20:00:00,10/31/2022,08:00 (ET),DET@MIL,Milwaukee Bucks,"Connaughton, Pat",Out,Injury/Illness - Right Calf; Strain
27,2022-10-31 20:30:00,2022-10-31 20:00:00,10/31/2022,08:00 (ET),DET@MIL,Milwaukee Bucks,"Green, A.J.",Out,Injury/Illness - Nasal; Fracture
28,2022-10-31 20:30:00,2022-10-31 20:00:00,10/31/2022,08:00 (ET),DET@MIL,Milwaukee Bucks,"Ingles, Joe",Out,Injury/Illness - Left Knee; ACL Surgery
29,2022-10-31 20:30:00,2022-10-31 20:00:00,10/31/2022,08:00 (ET),DET@MIL,Milwaukee Bucks,"Lopez, Brook",Available,Injury/Illness - Non-covid; Illness
30,2022-10-31 20:30:00,2022-10-31 20:00:00,10/31/2022,08:00 (ET),DET@MIL,Milwaukee Bucks,"Middleton, Khris",Out,Injury/Illness - Left Wrist; Ligament Surgery
31,2022-10-31 20:30:00,2022-10-31 21:00:00,10/31/2022,09:00 (ET),MEM@UTA,Memphis Grizzlies,"Bane, Desmond",Out,Injury/Illness - Right Ankle; Soreness
32,2022-10-31 20:30:00,2022-10-31 21:00:00,10/31/2022,09:00 (ET),MEM@UTA,Memphis Grizzlies,"Green, Danny",Out,Injury/Illness - Left Knee; Surgery Recovery
33,2022-10-31 20:30:00,2022-10-31 21:00:00,10/31/2022,09:00 (ET),MEM@UTA,Memphis Grizzlies,"Jackson Jr., Jaren",Out,Injury/Illness - Right Foot; Surgery Recovery
34,2022-10-31 20:30:00,2022-10-31 21:00:00,10/31/2022,09:00 (ET),MEM@UTA,Memphis Grizzlies,"LaRavia, Jake",Out,Injury/Illness - Illness; Non-Covid Illness
35,2022-10-31 20:30:00,2022-10-31 21:00:00,10/31/2022,09:00 (ET),MEM@UTA,Memphis Grizzlies,"Morant, Ja",Available,Injury/Illness - Illness; Non-Covid Illness
36,2022-10-31 20:30:00,2022-10-31 21:00:00,10/31/2022,09:00 (ET),MEM@UTA,Memphis Grizzlies,"Williams, Ziaire",Out,Injury/Illness - Right Knee; Patellar Tendinitis
37,2022-10-31 20:30:00,2022-10-31 21:00:00,10/31/2022,09:00 (ET),MEM@UTA,Utah Jazz,"Bolmaro, Leandro",Out,Health and Safety Protocols
38,2022-10-31 20:30:00,2022-10-31 21:00:00,10/31/2022,09:00 (ET),MEM@UTA,Utah Jazz,"Fontecchio, Simone",Out,Health and Safety Protocols
39,2022-10-31 20:30:00,2022-10-31 21:00:00,10/31/2022,09:00 (ET),MEM@UTA,Utah Jazz,"Gay, Rudy",Out,Return to Competition Reconditioning
40,2022-10-31 20:30:00,2022-10-31 21:00:00,10/31/2022,09:00 (ET),MEM@UTA,Utah Jazz,"Juzang, Johnny",Out,G League - Two-Way
41,2022-10-31 20:30:00,2022-10-31 21:00:00,10/31/2022,09:00 (ET),MEM@UTA,Utah Jazz,"Kessler, Walker",Out,Injury/Illness - N/A; Illness
42,2022-10-31 20:30:00,2022-10-31 21:00:00,10/31/2022,09:00 (ET),MEM@UTA,Utah Jazz,"Potter, Micah",Available,G League - Two-Way
43,2022-10-31 20:30:00,2022-10-31 22:30:00,10/31/2022,10:30 (ET),HOU@LAC,Houston Rockets,"Days, Darius",Out,G League - Two-Way
44,2022-10-31 20:30:00,2022-10-31 22:30:00,10/31/2022,10:30 (ET),HOU@LAC,Houston Rockets,"Fernando, Bruno",Out,Injury/Illness - Left Knee; Soreness
45,2022-10-31 20:30:00,2022-10-31 22:30:00,10/31/2022,10:30 (ET),HOU@LAC,Houston Rockets,"Tate, Jae'Sean",Out,Injury/Illness - Right Ankle; Soreness
46,2022-10-31 20:30:00,2022-10-31 22:30:00,10/31/2022,10:30 (ET),HOU@LAC,Houston Rockets,"Washington Jr., TyTy",Out,Injury/Illness - Left Knee; Sprain
47,2022-10-31 20:30:00,2022-10-31 22:30:00,10/31/2022,10:30 (ET),HOU@LAC,LA Clippers,"Covington, Robert",Out,Health and Safety Protocols
48,2022-10-31 20:30:00,2022-10-31 22:30:00,10/31/2022,10:30 (ET),HOU@LAC,LA Clippers,"Leonard, Kawhi",Out,Injury/Illness - Right Knee; Injury Management
49,2022-10-31 20:30:00,2022-10-31 22:30:00,10/31/2022,10:30 (ET),HOU@LAC,LA Clippers,"Wall, John",Out,Injury/Illness - Left Knee; Injury Management
50,2022-10-31 20:30:00,2022-10-31 22:30:00,10/31/2022,10:30 (ET),HOU@LAC,Chicago Bulls,"Antetokounmpo, Kostas",Out,G League - Two-Way
51,2022-10-31 20:30:00,2022-10-31 22:30:00,10/31/2022,10:30 (ET),HOU@LAC,Chicago Bulls,"Ball, Lonzo",Out,Injury/Illness - Left Knee; Surgery
52,2022-10-31 20:30:00,2022-10-31 22:30:00,10/31/2022,10:30 (ET),HOU@LAC,Chicago Bulls,"Dosunmu, Ayo",Questionable,Injury/Illness - Thoracic; Contusion
53,2022-10-31 20:30:00,2022-10-31 22:30:00,10/31/2022,10:30 (ET),HOU@LAC,Chicago Bulls,"Drummond, Andre",Out,Injury/Illness - Left Shoulder; Sprain
54,2022-10-31 20:30:00,2022-10-31 22:30:00,10/31/2022,10:30 (ET),HOU@LAC,Chicago Bulls,"LaVine, Zach",Questionable,Injury/Illness - Left Knee; Injury Management
55,2022-10-31 20:30:00,2022-10-31 22:30:00,10/31/2022,10:30 (ET),HOU@LAC,Chicago Bulls,"White, Coby",Questionable,Injury/Illness - Left Quadricep; Contusion
56,2022-10-31 20:30:00,2022-10-31 22:30:00,10/31/2022,10:30 (ET),GSW@MIA,Golden State Warriors,"DiVincenzo, Donte",Out,Injury/Illness - Left Hamstring; Strain
57,2022-10-31 20:30:00,2022-10-31 22:30:00,10/31/2022,10:30 (ET),GSW@MIA,Golden State Warriors,"Iguodala, Andre",Out,Injury/Illness - Left Hip; Injury Management
58,2022-10-31 20:30:00,2022-10-31 22:30:00,10/31/2022,10:30 (ET),GSW@MIA,Miami Heat,"Cain, Jamal",Out,G League - Two-Way
59,2022-10-31 20:30:00,2022-10-31 22:30:00,10/31/2022,10:30 (ET),GSW@MIA,Miami Heat,"Oladipo, Victor",Out,Injury/Illness - Left Knee; Tendinosis
60,2022-10-31 20:30:00,2022-10-31 22:30:00,10/31/2022,10:30 (ET),GSW@MIA,Miami Heat,"Yurtseven, Omer",Out,Injury/Illness - Left Ankle; Impingement
61,2022-10-31 20:30:00,2022-10-31 20:00:00,10/31/2022,08:00 (ET),ORL@OKC,Oklahoma City Thunder,"Giddey, Josh",Out,Injury/Illness - Right Ankle; Sprain
62,2022-10-31 20:30:00,2022-10-31 20:00:00,10/31/2022,08:00 (ET),ORL@OKC,Oklahoma City Thunder,"Holmgren, Chet",Out,Injury/Illness - Right Foot; Surgery
63,2022-10-31 20:30:00,2022-10-31 20:00:00,10/31/2022,08:00 (ET),ORL@OKC,Oklahoma City Thunder,"Omoruyi, Eugene",Out,G League - Two-Way
64,2022-10-31 20:30:00,2022-10-31 20:00:00,10/31/2022,08:00 (ET),ORL@OKC,Oklahoma City Thunder,"Waters III, Lindy",Out,G League - Two-Way
65,2022-10-31 20:30:00,2022-10-31 20:00:00,10/31/2022,08:00 (ET),ORL@OKC,Oklahoma City Thunder,"Williams, Jaylin",Out,G League - On Assignment
66,2022-10-31 20:30:00,2022-10-31 20:00:00,10/31/2022,08:00 (ET),ORL@OKC,Orlando Magic,"Anthony, Cole",Out,Injury/Illness - Right Internal Oblique; Tear
67,2022-10-31 20:30:00,2022-10-31 20:00:00,10/31/2022,08:00 (ET),ORL@OKC,Orlando Magic,"Fultz, Markelle",Out,Injury/Illness - Right Big Toe; Fracture
68,2022-10-31 20:30:00,2022-10-31 20:00:00,10/31/2022,08:00 (ET),ORL@OKC,Orlando Magic,"Harris, Gary",Out,Injury/Illness - Left Knee; Injury Recovery
69,2022-10-31 20:30:00,2022-10-31 20:00:00,10/31/2022,08:00 (ET),ORL@OKC,Orlando Magic,"Isaac, Jonathan",Out,Injury/Illness - Left Knee; Injury Recovery
70,2022-10-31 20:30:00,2022-10-31 20:00:00,10/31/2022,08:00 (ET),ORL@OKC,Orlando Magic,"Suggs, Jalen",Questionable,Injury/Illness - Right Ankle; Sprain
71,2022-10-31 20:30:00,2022-10-31 20:00:00,10/31/2022,08:00 (ET),ORL@OKC,Orlando Magic,"Wagner, Moritz",Out,Injury/Illness - Right Midfoot; Sprain
72,2022-10-31 20:30:00,2022-10-31 22:00:00,10/31/2022,10:00 (ET),MIN@PHX,Minnesota Timberwolves,"Anderson, Kyle",Questionable,Injury/Illness - Back; Spasms
73,2022-10-31 20:30:00,2022-10-31 22:00:00,10/31/2022,10:00 (ET),MIN@PHX,Minnesota Timberwolves,"Garza, Luka",Out,G League - Two-Way
74,2022-10-31 20:30:00,2022-10-31 22:00:00,10/31/2022,10:00 (ET),MIN@PHX,Minnesota Timberwolves,"McLaughlin, Jordan",Questionable,Injury/Illness - Right Heel; Soreness
75,2022-10-31 20:30:00,2022-10-31 22:00:00,10/31/2022,10:00 (ET),MIN@PHX,Minnesota Timberwolves,"Minott, Josh",Out,G League - On Assignment
76,2022-10-31 20:30:00,2022-10-31 22:00:00,10/31/2022,10:00 (ET),MIN@PHX,Minnesota Timberwolves,"Moore Jr., Wendell",Out,G League - On Assignment
77,2022-10-31 20:30:00,2022-10-31 22:00:00,10/31/2022,10:00 (ET),MIN@PHX,Phoenix Suns,"Ayton, Deandre",Out,Injury/Illness - Left Ankle; Sprain
78,2022-10-31 20:30:00,2022-10-31 22:00:00,10/31/2022,10:00 (ET),MIN@PHX,Phoenix Suns,"Craig, Torrey",Questionable,Injury/Illness - Left Heel; Soreness
79,2022-10-31 20:30:00,2022-10-31 22:00:00,10/31/2022,10:00 (ET),MIN@PHX,Phoenix Suns,"Crowder, Jae",Out,Not With Team
